code,chinese_name,latin_name,plant,part,role,filename,width_px,height_px,format,status,formal_hd_asset,sha256,source_title,source_page,source_width,source_height,author,license,license_url,source_query
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,hero,bc007-jinyinhua-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6ee801b9712d7d940c1bd7e9aa5efb971a0afca3487683ce8fa204bd6c3fa094,File:Lonicera japonica flowers and pink buds - Fukufukurou.jpg,https://commons.wikimedia.org/wiki/File:Lonicera_japonica_flowers_and_pink_buds_-_Fukufukurou.jpg,3000,3000,Fukufukurou,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lonicera japonica flower bud
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,specimen,bc007-jinyinhua-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,3687f40624f132a36fa3c8cbb0c90ad312f31340de4b1efae83a6031f9445134,File:Honeysuckle flowers.jpg,https://commons.wikimedia.org/wiki/File:Honeysuckle_flowers.jpg,1280,856,"Bill T from Houston, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Lonicera japonica flowers
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,detail-01,bc007-jinyinhua-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,29cfa14b080ae080e606a7cfb5e7f901ee2d79239349e63da0a85192d1d2af2c,File:Japanese Honeysuckle (Lonicera japonica) 1.jpg,https://commons.wikimedia.org/wiki/File:Japanese_Honeysuckle_(Lonicera_japonica)_1.jpg,3920,2204,Mokkie,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Japanese honeysuckle
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,detail-02,bc007-jinyinhua-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,c58237807c771a5ce8ab59b4caab856e52b2c78eed5a7072c291d0276bd5dd49,File:Lonicera japonica flowers and pink buds - Fukufukurou.jpg,https://commons.wikimedia.org/wiki/File:Lonicera_japonica_flowers_and_pink_buds_-_Fukufukurou.jpg,3000,3000,Fukufukurou,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lonicera japonica flower bud
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,detail-03,bc007-jinyinhua-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,dcc375080e1401237981c3a627490f3aa732c5cc4d56b5a2c643dfbf7f902bbb,File:Honeysuckle flowers.jpg,https://commons.wikimedia.org/wiki/File:Honeysuckle_flowers.jpg,1280,856,"Bill T from Houston, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Lonicera japonica flowers
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,detail-04,bc007-jinyinhua-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,f81748165bcec031ca3f3c8d79bbc8be2878cb97b74105400e722444659a99ca,File:Japanese Honeysuckle (Lonicera japonica) 1.jpg,https://commons.wikimedia.org/wiki/File:Japanese_Honeysuckle_(Lonicera_japonica)_1.jpg,3920,2204,Mokkie,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Japanese honeysuckle
BC.007,金银花,Lonicerae Japonicae Flos,Lonicera japonica,干燥花蕾或初开的花,detail-05,bc007-jinyinhua-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,b5c510c6fb61f2197167db6ccbf76a4f12ee1d6de53f66a756c7ae5daed92b10,File:Lonicera japonica flowers and pink buds - Fukufukurou.jpg,https://commons.wikimedia.org/wiki/File:Lonicera_japonica_flowers_and_pink_buds_-_Fukufukurou.jpg,3000,3000,Fukufukurou,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lonicera japonica flower bud
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,hero,bc008-shanzha-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,a6372aaf02cd52d83ef5f92d249d017425d5818ee996bd8986182118d9ac166e,File:HawthornFruit.JPG,https://commons.wikimedia.org/wiki/File:HawthornFruit.JPG,1920,2560,Yongxinge,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Crataegus pinnatifida fruit
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,specimen,bc008-shanzha-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,c3a4d62022e18da1dec1d97f550ad2edece704378c112f3ab1ce55b928426095,File:HK herbal 山楂片 sliced Shan Zha cooked Crataegus pinnatifida Bung October 2025 N13P.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E5%B1%B1%E6%A5%82%E7%89%87_sliced_Shan_Zha_cooked_Crataegus_pinnatifida_Bung_October_2025_N13P.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Crataegus pinnatifida
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,detail-01,bc008-shanzha-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,7c4bd4d8f0634bb8d61694a9cbd21eed2be94b6679604321b3c3d1489cab3b4e,"File:Crataegus pinnatifida fruit (detail), Yongin.jpg","https://commons.wikimedia.org/wiki/File:Crataegus_pinnatifida_fruit_(detail),_Yongin.jpg",1600,1200,No machine-readable author provided. PuzzletChung assumed (based on copyright claims).,Public domain,,Crataegus pinnatifida fruit
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,detail-02,bc008-shanzha-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,adfd3073faa49745a73a910579adfda8320baf8976a1ae9b5784c9d9cdd21ab8,File:HawthornFruit.JPG,https://commons.wikimedia.org/wiki/File:HawthornFruit.JPG,1920,2560,Yongxinge,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Crataegus pinnatifida fruit
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,detail-03,bc008-shanzha-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6394ba947b5bbd8f676f575b4bb96dbb8ce2dea952c176b877259d3ab537a1d3,File:HK herbal 山楂片 sliced Shan Zha cooked Crataegus pinnatifida Bung October 2025 N13P.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E5%B1%B1%E6%A5%82%E7%89%87_sliced_Shan_Zha_cooked_Crataegus_pinnatifida_Bung_October_2025_N13P.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Crataegus pinnatifida
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,detail-04,bc008-shanzha-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2f7b06e8f006bfab04e6ca29b6b100c7adc3bf5a421f67bd15a861f6ef29faa8,"File:Crataegus pinnatifida fruit (detail), Yongin.jpg","https://commons.wikimedia.org/wiki/File:Crataegus_pinnatifida_fruit_(detail),_Yongin.jpg",1600,1200,No machine-readable author provided. PuzzletChung assumed (based on copyright claims).,Public domain,,Crataegus pinnatifida fruit
BC.008,山楂,Crataegi Fructus,Crataegus pinnatifida,干燥成熟果实,detail-05,bc008-shanzha-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,8221a64e0ef4d06805022511a03cd1c82d56741c7fad561246fa50e9b8cd5ded,File:HawthornFruit.JPG,https://commons.wikimedia.org/wiki/File:HawthornFruit.JPG,1920,2560,Yongxinge,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Crataegus pinnatifida fruit
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,hero,bc009-gancao-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,3bdddc1a3e162ea85571dbe519dec33f81cdd98e9d47cfee6e13d10ddf1703cd,File:Glycyrrhiza glabra (Pile of Spanish wood chips).jpg,https://commons.wikimedia.org/wiki/File:Glycyrrhiza_glabra_(Pile_of_Spanish_wood_chips).jpg,1307,1465,Erin Silversmith,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Glycyrrhiza uralensis root
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,specimen,bc009-gancao-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,1613eb7f27f94c2ec2395830ab80ab27bf5b36171b7d518178b5af750e960f5a,File:Inner Mongolia Ulanqab Liuyepianhong licorice slices.jpg,https://commons.wikimedia.org/wiki/File:Inner_Mongolia_Ulanqab_Liuyepianhong_licorice_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Glycyrrhiza uralensis licorice slices
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,detail-01,bc009-gancao-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2aab0517951065f11f9a3fd5eac52f4a01f234d4760780bb3ba47b9bc9443ccf,File:Licorice slices.jpg,https://commons.wikimedia.org/wiki/File:Licorice_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Glycyrrhiza uralensis licorice slices
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,detail-02,bc009-gancao-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6e6b281b95891b63afbe8a8af8733885b308ffe2848189edf5d6d247110b2539,File:Glycyrrhiza glabra (Pile of Spanish wood chips).jpg,https://commons.wikimedia.org/wiki/File:Glycyrrhiza_glabra_(Pile_of_Spanish_wood_chips).jpg,1307,1465,Erin Silversmith,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Glycyrrhiza uralensis root
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,detail-03,bc009-gancao-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,36ee39e03e85d369349b25f68c8cc3e338e9b1b67286d7ced561e35177fd6cb4,File:Inner Mongolia Ulanqab Liuyepianhong licorice slices.jpg,https://commons.wikimedia.org/wiki/File:Inner_Mongolia_Ulanqab_Liuyepianhong_licorice_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Glycyrrhiza uralensis licorice slices
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,detail-04,bc009-gancao-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,516913e1bc48ce1adb67d263eb3f3d6bbb02ef012be667c9060f6721ae5829f9,File:Licorice slices.jpg,https://commons.wikimedia.org/wiki/File:Licorice_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Glycyrrhiza uralensis licorice slices
BC.009,甘草,Glycyrrhizae Radix et Rhizoma,Glycyrrhiza uralensis,干燥根和根茎,detail-05,bc009-gancao-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,44468e003ce7f26fa5bf32bbffc96ad7d10dbad2e520ebb1aa903d8790b22826,File:Glycyrrhiza glabra (Pile of Spanish wood chips).jpg,https://commons.wikimedia.org/wiki/File:Glycyrrhiza_glabra_(Pile_of_Spanish_wood_chips).jpg,1307,1465,Erin Silversmith,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Glycyrrhiza uralensis root
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,hero,bc010-danggui-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,17082f08e009c01f7e000a64e87fc63a6d1e10166df954d4422884c11d034660,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,specimen,bc010-danggui-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,5850967322379c25478bbcfaaaa946184b8846a7a88b8969304d4e9c33a7a4da,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,detail-01,bc010-danggui-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,69dfd090ed26b19efa697b4ae61c1379c8fc65ac4bddbc1bb086f8910592c2a2,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,detail-02,bc010-danggui-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,b58ac8d92dc14479c37c6755e39571cad92c43b9b7e9c88652dabc22d8110b4c,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,detail-03,bc010-danggui-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,ca6d8a03c12f2dbb402c43cca28d52be3da2861704717cf773349bc0307cb0c2,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,detail-04,bc010-danggui-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,687807df512242ac8f6d4efa8afcb80d42af34de3610a5d05aeac6b2d553e867,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.010,当归,Angelicae Sinensis Radix,Angelica sinensis,干燥根,detail-05,bc010-danggui-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,244d64e225ae224a150cff8e28d88a409746f51ae98b477d2e22b8a7d6b9bf16,File:Dried angelica slices (2).jpg,https://commons.wikimedia.org/wiki/File:Dried_angelica_slices_(2).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Dried angelica slices
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,hero,bc011-huangqi-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,be852538c254e1b33dd97eb8ab7c22b575250ea28bab792f8eb24982046918e8,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 01.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_01.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,specimen,bc011-huangqi-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,d1c1086e34a43ab58d9623cf5fb90ac2c754e5e7a282fb8e171205bbffec25dc,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 02.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_02.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,detail-01,bc011-huangqi-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,4fc22b6d5b6c5006438c31815accdb3b3f7eff0ff3a0c48c92e486091c61fc1d,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 03.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_03.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,detail-02,bc011-huangqi-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,89f6e4de348e37b3b1e959a3a639ee9cd1468d4a144372c7b0d32fdb655de5c0,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 01.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_01.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,detail-03,bc011-huangqi-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,34efd919ed7fe19ef62f792c32d696ee3eb4e72c41fef92f42263d23e268151f,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 02.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_02.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,detail-04,bc011-huangqi-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6e71988292bc6b82747705c5083c1b8edf016f0f05f2a5442b4602abac0088fd,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 03.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_03.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.011,黄芪,Astragali Radix,Astragalus mongholicus,干燥根,detail-05,bc011-huangqi-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,a810b92cbc0c66fcd2977c9f27535d9a9dd65f4637aaf54686c57346c5ae8804,File:HK herbal 黃芪 dried Astragalus mongholicus slices October 2025 N13P 01.jpg,https://commons.wikimedia.org/wiki/File:HK_herbal_%E9%BB%83%E8%8A%AA_dried_Astragalus_mongholicus_slices_October_2025_N13P_01.jpg,4080,3060,SZE XAIMMOOA HONGMIN,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Astragalus mongholicus
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,hero,bc012-fuling-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6d294a2e872d96735e6a4a6c4a48f60bf40200293298f283e98d8d9919395362,File:Tuckahoe.jpg,https://commons.wikimedia.org/wiki/File:Tuckahoe.jpg,1280,1024,Trappem at English Wikipedia,Public domain,,manual exact title
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,specimen,bc012-fuling-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,9f617ca3da21755ccd7893043df805b4f1e9afb4616b2d2caf2480ff2367767d,File:Wolfiporia extensa cube.jpg,https://commons.wikimedia.org/wiki/File:Wolfiporia_extensa_cube.jpg,2448,2448,François Nguyen,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,manual exact title
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,detail-01,bc012-fuling-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,25ee063b289b33a492fd293c32e6a90065b43fb27b64b85269aec20d9e5ba951,File:HK 中藥材 herb 土茯苓 Wolfiporia extensa December 2020 SS2 01.jpg,https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E8%97%A5%E6%9D%90_herb_%E5%9C%9F%E8%8C%AF%E8%8B%93_Wolfiporia_extensa_December_2020_SS2_01.jpg,3096,4128,Pangou Zheam 783,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Wolfiporia cocos
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,detail-02,bc012-fuling-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,ef5cab63278bb5f34a108f1c57f60aabc2f39faaaf3c92775036dad369591470,File:Tuckahoe.jpg,https://commons.wikimedia.org/wiki/File:Tuckahoe.jpg,1280,1024,Trappem at English Wikipedia,Public domain,,manual exact title
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,detail-03,bc012-fuling-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,3a4d54cfcadcc88c94b460ae6ad58403eb122273ffff8f5407a4dfdec10ea224,File:Wolfiporia extensa cube.jpg,https://commons.wikimedia.org/wiki/File:Wolfiporia_extensa_cube.jpg,2448,2448,François Nguyen,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,manual exact title
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,detail-04,bc012-fuling-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,3308ac881cd384ddef1013eb1100ce87f4746774c8f8861d07b19efa59c47b29,File:HK 中藥材 herb 土茯苓 Wolfiporia extensa December 2020 SS2 01.jpg,https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E8%97%A5%E6%9D%90_herb_%E5%9C%9F%E8%8C%AF%E8%8B%93_Wolfiporia_extensa_December_2020_SS2_01.jpg,3096,4128,Pangou Zheam 783,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Wolfiporia cocos
BC.012,茯苓,Poria,Wolfiporia cocos,干燥菌核,detail-05,bc012-fuling-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,cf7cbb0bf0a1757f1f9691aad1ab3d25103631e5d439d6500c5e59f6e392d1f9,File:Tuckahoe.jpg,https://commons.wikimedia.org/wiki/File:Tuckahoe.jpg,1280,1024,Trappem at English Wikipedia,Public domain,,manual exact title
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,hero,bc013-yiyiren-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,655a12efc209447311b000a97b405a0757f5fbf370d93f2ea3a6197551b4e1ed,File:Coix lacryma-jobi MHNT.BOT.2016.12.1.jpg,https://commons.wikimedia.org/wiki/File:Coix_lacryma-jobi_MHNT.BOT.2016.12.1.jpg,4776,3184,Roger Culos,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coix lacryma-jobi seed
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,specimen,bc013-yiyiren-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,9082a87f7fa9e93fd4f07d1be4aaf58962f1d4816c15204fae790e3ca5d237a6,File:Seeds of Coix lacryma-jobi.jpg,https://commons.wikimedia.org/wiki/File:Seeds_of_Coix_lacryma-jobi.jpg,3496,3288,Lionel Allorge,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Coix lacryma-jobi seed
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,detail-01,bc013-yiyiren-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,59aa9fb9ad66f070c4b5a85d541b372481af692c06dbfb5652e86a103061c3e8,File:Coix lacryma-jobi.jpg,https://commons.wikimedia.org/wiki/File:Coix_lacryma-jobi.jpg,3000,4000,Craigallan.za,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coix lacryma-jobi seed
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,detail-02,bc013-yiyiren-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,ce2742845ad63701aa9460355e55dc5f65d692d4c815cbfe59a0d344277b81e8,File:Coix lacryma-jobi MHNT.BOT.2016.12.1.jpg,https://commons.wikimedia.org/wiki/File:Coix_lacryma-jobi_MHNT.BOT.2016.12.1.jpg,4776,3184,Roger Culos,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coix lacryma-jobi seed
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,detail-03,bc013-yiyiren-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,551edc4618d017ccadd364b5cc607afdc624dae6f7e382483b43ceddf6a500a4,File:Seeds of Coix lacryma-jobi.jpg,https://commons.wikimedia.org/wiki/File:Seeds_of_Coix_lacryma-jobi.jpg,3496,3288,Lionel Allorge,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Coix lacryma-jobi seed
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,detail-04,bc013-yiyiren-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,fa4f58d664b1ae8383df8561a7cd882679e08fad0e199b8e3bcb455466f700fe,File:Coix lacryma-jobi.jpg,https://commons.wikimedia.org/wiki/File:Coix_lacryma-jobi.jpg,3000,4000,Craigallan.za,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coix lacryma-jobi seed
BC.013,薏苡仁,Coicis Semen,Coix lacryma-jobi var. ma-yuen,干燥成熟种仁,detail-05,bc013-yiyiren-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,d5af9fa7b7c37d26a4e34c2271cdd36a513abcf267036570c8ef51a042ee48b9,File:Coix lacryma-jobi MHNT.BOT.2016.12.1.jpg,https://commons.wikimedia.org/wiki/File:Coix_lacryma-jobi_MHNT.BOT.2016.12.1.jpg,4776,3184,Roger Culos,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coix lacryma-jobi seed
BC.014,莲子,Nelumbinis Semen,Nelumbo nucifera,干燥成熟种子,hero,bc014-lianzi-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,8ea507f869a0362e656493c1b64b19c892984a1d9006f7a68356da89ad020237,File:Dried red lotus seeds (20240910).jpg,https://commons.wikimedia.org/wiki/File:Dried_red_lotus_seeds_(20240910).jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Nelumbo nucifera seed
BC.014,莲子,Nelumbinis Semen,Nelumbo nucifera,干燥成熟种子,specimen,bc014-lianzi-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,61acc9b9ccb34efcdcbd04b00b1511212e2079c4cbb3b013d710a474221a2c5c,File:Dried red lotus seeds.jpg,https://commons.wikimedia.org/wiki/File:Dried_red_lotus_seeds.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Nelumbo nucifera seed
